timestamp,confidence,type
1557317940419,0.15,IN_VEHICLE
1557317940419,0.12,ON_BICYCLE
1557317940419,0.1,ON_FOOT
1557317940419,0.1,WALKING
1557317940419,0.05,RUNNING
1557317954214,1.0,STILL
1557317982389,0.31,UNKNOWN
1557317982389,0.2,STILL
1557317982389,0.14,IN_VEHICLE
1557317982389,0.1,ON_FOOT
1557317982389,0.1,WALKING
1557317982389,0.09,ON_BICYCLE
1557317982389,0.08,RUNNING
1557318005126,0.48,STILL
1557318005126,0.21,IN_VEHICLE
1557318005126,0.08,ON_BICYCLE
1557318005126,0.08,ON_FOOT
1557318005126,0.08,WALKING
1557318005126,0.01,UNKNOWN
1557318019001,0.46,STILL
1557318019001,0.29,IN_VEHICLE
1557318019001,0.05,ON_FOOT
1557318019001,0.05,WALKING
1557318019001,0.03,ON_BICYCLE
1557318019001,0.02,UNKNOWN
1557318037280,0.3,STILL
1557318037280,0.21,UNKNOWN
1557318037280,0.19,IN_VEHICLE
1557318037280,0.1,ON_FOOT
1557318037280,0.1,WALKING
1557318037280,0.07,ON_BICYCLE
1557318037280,0.05,RUNNING
1557318046473,0.48,STILL
1557318046473,0.2,IN_VEHICLE
1557318046473,0.11,ON_BICYCLE
1557318046473,0.08,ON_FOOT
1557318046473,0.08,WALKING
1557318046473,0.01,UNKNOWN
1557318060284,0.32,STILL
1557318060284,0.24,IN_VEHICLE
1557318060284,0.19,ON_BICYCLE
1557318060284,0.13,ON_FOOT
1557318060284,0.13,WALKING
1557318060284,0.03,UNKNOWN
1557318067191,1.0,TILTING
1557318074097,0.64,STILL
1557318074097,0.14,ON_FOOT
1557318074097,0.14,WALKING
1557318074097,0.08,IN_VEHICLE
1557318074097,0.05,ON_BICYCLE
1557318074097,0.02,UNKNOWN
1557318087922,0.74,STILL
1557318087922,0.11,ON_FOOT
1557318087922,0.11,WALKING
1557318087922,0.05,IN_VEHICLE
1557318087922,0.03,ON_BICYCLE
1557318087922,0.03,UNKNOWN
1557318101721,0.44,STILL
1557318101721,0.23,IN_VEHICLE
1557318101721,0.08,ON_FOOT
1557318101721,0.08,WALKING
1557318101721,0.03,ON_BICYCLE
1557318101721,0.02,UNKNOWN
1557318119959,0.3,STILL
1557318119959,0.21,UNKNOWN
1557318119959,0.15,IN_VEHICLE
1557318119959,0.11,ON_FOOT
1557318119959,0.11,WALKING
1557318119959,0.09,ON_BICYCLE
1557318119959,0.05,RUNNING
1557318133773,0.42,STILL
1557318133773,0.26,IN_VEHICLE
1557318133773,0.12,ON_FOOT
1557318133773,0.12,WALKING
1557318133773,0.08,ON_BICYCLE
1557318133773,0.02,UNKNOWN
1557318160965,0.31,UNKNOWN
1557318160965,0.17,STILL
1557318160965,0.14,IN_VEHICLE
1557318160965,0.11,ON_FOOT
1557318160965,0.11,WALKING
1557318160965,0.1,ON_BICYCLE
1557318160965,0.08,RUNNING
1557318183752,0.64,STILL
1557318183752,0.14,IN_VEHICLE
1557318183752,0.06,ON_FOOT
1557318183752,0.06,WALKING
1557318183752,0.04,ON_BICYCLE
1557318183752,0.01,UNKNOWN
1557318197587,1.0,STILL
1557318211406,0.34,STILL
1557318211406,0.25,IN_VEHICLE
1557318211406,0.11,ON_FOOT
1557318211406,0.11,WALKING
1557318211406,0.03,ON_BICYCLE
1557318211406,0.02,UNKNOWN
1557318225247,0.46,STILL
1557318225247,0.44,IN_VEHICLE
1557318225247,0.05,ON_FOOT
1557318225247,0.05,WALKING
1557318225247,0.02,ON_BICYCLE
1557318225247,0.01,UNKNOWN
1557318243554,0.55,STILL
1557318243554,0.2,UNKNOWN
1557318243554,0.06,IN_VEHICLE
1557318243554,0.05,ON_BICYCLE
1557318243554,0.05,ON_FOOT
1557318243554,0.05,WALKING
1557318243554,0.05,RUNNING
1557318257376,0.77,STILL
1557318257376,0.19,IN_VEHICLE
1557318257376,0.02,UNKNOWN
1557318257376,0.01,ON_BICYCLE
1557318257376,0.01,ON_FOOT
1557318257376,0.01,WALKING
1557318271175,0.98,STILL
1557318271175,0.02,IN_VEHICLE
1557318284992,0.87,STILL
1557318284992,0.11,IN_VEHICLE
1557318284992,0.01,ON_FOOT
1557318284992,0.01,UNKNOWN
1557318284992,0.01,WALKING
1557318303259,0.3,STILL
1557318303259,0.25,IN_VEHICLE
1557318303259,0.21,UNKNOWN
1557318303259,0.07,ON_BICYCLE
1557318303259,0.07,ON_FOOT
1557318303259,0.07,WALKING
1557318303259,0.05,RUNNING
1557318317074,0.43,STILL
1557318317074,0.2,IN_VEHICLE
1557318317074,0.13,ON_FOOT
1557318317074,0.13,WALKING
1557318317074,0.04,ON_BICYCLE
1557318317074,0.02,UNKNOWN
1557318330904,0.81,STILL
1557318330904,0.14,IN_VEHICLE
1557318330904,0.03,ON_FOOT
1557318330904,0.03,WALKING
1557318330904,0.01,ON_BICYCLE
1557318340078,1.0,TILTING
1557318349252,0.26,STILL
1557318349252,0.22,UNKNOWN
1557318349252,0.18,ON_FOOT
1557318349252,0.18,WALKING
1557318349252,0.13,IN_VEHICLE
1557318349252,0.07,ON_BICYCLE
1557318349252,0.05,RUNNING
1557318363473,0.9,STILL
1557318363473,0.05,IN_VEHICLE
1557318363473,0.02,ON_FOOT
1557318363473,0.02,WALKING
1557318363473,0.01,UNKNOWN
1557318377310,0.51,STILL
1557318377310,0.21,IN_VEHICLE
1557318377310,0.12,ON_FOOT
1557318377310,0.12,WALKING
1557318377310,0.05,ON_BICYCLE
1557318377310,0.02,UNKNOWN
1557318391133,0.72,STILL
1557318391133,0.11,ON_FOOT
1557318391133,0.11,WALKING
1557318391133,0.06,IN_VEHICLE
1557318391133,0.04,ON_BICYCLE
1557318391133,0.02,UNKNOWN
1557318404943,0.72,STILL
1557318404943,0.1,IN_VEHICLE
1557318404943,0.06,ON_FOOT
1557318404943,0.06,WALKING
1557318404943,0.03,ON_BICYCLE
1557318404943,0.02,UNKNOWN
1557318418751,0.79,STILL
1557318418751,0.1,ON_FOOT
1557318418751,0.1,WALKING
1557318418751,0.04,IN_VEHICLE
1557318418751,0.03,ON_BICYCLE
1557318418751,0.01,UNKNOWN
1557318432559,0.9,STILL
1557318432559,0.07,IN_VEHICLE
1557318432559,0.02,ON_FOOT
1557318432559,0.02,WALKING
1557318432559,0.01,UNKNOWN
1557318446358,0.78,STILL
1557318446358,0.18,IN_VEHICLE
1557318446358,0.02,ON_FOOT
1557318446358,0.02,UNKNOWN
1557318446358,0.02,WALKING
1557318453258,1.0,TILTING
1557318460158,0.53,STILL
1557318460158,0.28,ON_FOOT
1557318460158,0.28,WALKING
1557318460158,0.06,IN_VEHICLE
1557318460158,0.06,ON_BICYCLE
1557318460158,0.02,UNKNOWN
1557318460158,0.01,RUNNING
1557318473978,1.0,STILL
1557318487798,1.0,STILL
1557318501602,0.64,STILL
1557318501602,0.14,ON_FOOT
1557318501602,0.14,WALKING
1557318501602,0.08,IN_VEHICLE
1557318501602,0.06,ON_BICYCLE
1557318501602,0.02,UNKNOWN
1557318515419,0.79,STILL
1557318515419,0.07,IN_VEHICLE
1557318515419,0.07,ON_BICYCLE
1557318515419,0.04,ON_FOOT
1557318515419,0.04,WALKING
1557318515419,0.01,UNKNOWN
1557318529225,1.0,STILL
1557318543030,1.0,STILL
1557318556844,0.58,STILL
1557318556844,0.23,ON_FOOT
1557318556844,0.23,WALKING
1557318556844,0.07,IN_VEHICLE
1557318556844,0.05,ON_BICYCLE
1557318556844,0.03,UNKNOWN
1557318570656,1.0,STILL
1557318584453,1.0,STILL
1557318598235,1.0,STILL
1557318612037,1.0,STILL
1557318625890,0.63,STILL
1557318625890,0.24,IN_VEHICLE
1557318625890,0.04,ON_FOOT
1557318625890,0.04,WALKING
1557318625890,0.02,ON_BICYCLE
1557318625890,0.01,UNKNOWN
1557318639710,1.0,STILL
1557318653510,1.0,STILL
1557318667303,0.53,STILL
1557318667303,0.28,IN_VEHICLE
1557318667303,0.05,ON_FOOT
1557318667303,0.05,WALKING
1557318667303,0.04,ON_BICYCLE
1557318667303,0.02,UNKNOWN
1557318681138,0.4,STILL
1557318681138,0.2,IN_VEHICLE
1557318681138,0.14,ON_FOOT
1557318681138,0.14,WALKING
1557318681138,0.12,ON_BICYCLE
1557318681138,0.03,UNKNOWN
1557318694942,0.93,STILL
1557318694942,0.02,ON_BICYCLE
1557318694942,0.02,ON_FOOT
1557318694942,0.02,WALKING
1557318694942,0.01,IN_VEHICLE
1557318694942,0.01,UNKNOWN
1557351953983,1.0,STILL
1557341572229,1.0,TILTING
1557277464917,1.0,STILL
1557277639191,1.0,STILL
1557277672609,1.0,STILL
1557277813172,1.0,STILL
1557278052231,1.0,STILL
1557278142762,1.0,STILL
1557278171039,0.31,UNKNOWN
1557278171039,0.3,ON_FOOT
1557278171039,0.3,WALKING
1557278171039,0.09,STILL
1557278171039,0.08,IN_VEHICLE
1557278171039,0.08,ON_BICYCLE
1557278171039,0.08,RUNNING
1557278183338,1.0,TILTING
1557278195636,0.4,STILL
1557278195636,0.21,UNKNOWN
1557278195636,0.16,ON_FOOT
1557278195636,0.16,WALKING
1557278195636,0.07,ON_BICYCLE
1557278195636,0.06,IN_VEHICLE
1557278195636,0.05,RUNNING
1557278209339,1.0,TILTING
1557278223042,0.3,UNKNOWN
1557278223042,0.19,STILL
1557278223042,0.15,ON_FOOT
1557278223042,0.15,WALKING
1557278223042,0.1,IN_VEHICLE
1557278223042,0.09,ON_BICYCLE
1557278223042,0.08,RUNNING
1557278251236,0.52,ON_FOOT
1557278251236,0.52,WALKING
1557278251236,0.21,UNKNOWN
1557278251236,0.08,RUNNING
1557278251236,0.05,IN_VEHICLE
1557278251236,0.05,ON_BICYCLE
1557278251236,0.05,STILL
1557278265584,1.0,TILTING
1557278279932,0.25,UNKNOWN
1557278279932,0.23,STILL
1557278279932,0.14,IN_VEHICLE
1557278279932,0.12,ON_FOOT
1557278279932,0.12,WALKING
1557278279932,0.07,ON_BICYCLE
1557278279932,0.06,RUNNING
1557278301517,0.93,ON_FOOT
1557278301517,0.93,WALKING
1557278301517,0.02,STILL
1557278301517,0.02,UNKNOWN
1557278301517,0.01,IN_VEHICLE
1557278301517,0.0,RUNNING
1557278306158,0.77,ON_FOOT
1557278306158,0.77,WALKING
1557278306158,0.07,STILL
1557278306158,0.05,ON_BICYCLE
1557278306158,0.03,IN_VEHICLE
1557278306158,0.03,UNKNOWN
1557278306158,0.03,RUNNING
1557278313180,1.0,TILTING
1557278320201,1.0,ON_FOOT
1557278320201,1.0,WALKING
1557278342104,0.73,ON_BICYCLE
1557278342104,0.11,UNKNOWN
1557278342104,0.05,ON_FOOT
1557278342104,0.05,WALKING
1557278342104,0.04,STILL
1557278342104,0.03,IN_VEHICLE
1557278342104,0.03,RUNNING
1557278355955,1.0,ON_BICYCLE
1557278370278,1.0,ON_BICYCLE
1557278384123,1.0,ON_BICYCLE
1557278397969,1.0,ON_BICYCLE
1557278411830,1.0,ON_BICYCLE
1557278425689,1.0,ON_BICYCLE
1557278439537,0.99,ON_BICYCLE
1557278439537,0.01,ON_FOOT
1557278439537,0.01,WALKING
1557278453396,1.0,ON_BICYCLE
1557278467245,0.87,ON_BICYCLE
1557278467245,0.13,IN_VEHICLE
1557278481088,0.97,ON_BICYCLE
1557278481088,0.02,ON_FOOT
1557278481088,0.02,WALKING
1557278481088,0.01,UNKNOWN
1557278494942,0.96,ON_BICYCLE
1557278494942,0.02,ON_FOOT
1557278494942,0.02,WALKING
1557278494942,0.01,IN_VEHICLE
1557278494942,0.01,UNKNOWN
1557278508832,1.0,ON_BICYCLE
1557278523480,1.0,ON_BICYCLE
1557278537307,0.99,ON_BICYCLE
1557278537307,0.01,ON_FOOT
1557278537307,0.01,WALKING
1557278551115,0.83,ON_BICYCLE
1557278551115,0.07,STILL
1557278551115,0.05,ON_FOOT
1557278551115,0.05,WALKING
1557278551115,0.02,IN_VEHICLE
1557278551115,0.02,UNKNOWN
1557278566075,1.0,TILTING
1557278581035,0.4,IN_VEHICLE
1557278581035,0.19,STILL
1557278581035,0.1,ON_BICYCLE
1557278581035,0.1,UNKNOWN
1557278581035,0.08,ON_FOOT
1557278581035,0.08,WALKING
1557278581035,0.02,RUNNING
1557278594063,1.0,TILTING
1557278607091,0.48,ON_BICYCLE
1557278607091,0.21,UNKNOWN
1557278607091,0.09,ON_FOOT
1557278607091,0.09,WALKING
1557278607091,0.08,STILL
1557278607091,0.06,IN_VEHICLE
1557278607091,0.05,RUNNING
1557278621012,0.97,ON_BICYCLE
1557278621012,0.02,UNKNOWN
1557278621012,0.01,ON_FOOT
1557278621012,0.01,WALKING
1557278634856,1.0,ON_BICYCLE
1557278661104,0.73,ON_BICYCLE
1557278661104,0.27,IN_VEHICLE
1557278661104,0.0,UNKNOWN
1557278674964,0.82,ON_BICYCLE
1557278674964,0.17,IN_VEHICLE
1557278674964,0.01,UNKNOWN
1557278688806,0.92,ON_BICYCLE
1557278688806,0.07,ON_FOOT
1557278688806,0.07,WALKING
1557278688806,0.01,UNKNOWN
1557278703556,0.99,ON_BICYCLE
1557278703556,0.01,UNKNOWN
1557278717480,1.0,ON_BICYCLE
1557278731346,0.99,ON_BICYCLE
1557278731346,0.01,UNKNOWN
1557278745177,1.0,ON_BICYCLE
1557278759022,1.0,ON_BICYCLE
1557278772874,1.0,ON_BICYCLE
1557278786742,1.0,ON_BICYCLE
1557278800540,1.0,ON_BICYCLE
1557278814424,0.95,ON_BICYCLE
1557278814424,0.05,IN_VEHICLE
1557278828289,0.99,ON_BICYCLE
1557278828289,0.01,UNKNOWN
1557278842140,0.99,ON_BICYCLE
1557278842140,0.01,ON_FOOT
1557278842140,0.01,WALKING
1557278856004,1.0,ON_BICYCLE
1557278886141,0.6,ON_FOOT
1557278886141,0.6,WALKING
1557278886141,0.17,UNKNOWN
1557278886141,0.06,RUNNING
1557278886141,0.05,ON_BICYCLE
1557278886141,0.05,STILL
1557278886141,0.04,IN_VEHICLE
1557278888925,1.0,TILTING
1557278891709,0.84,ON_FOOT
1557278891709,0.84,WALKING
1557278891709,0.06,STILL
1557278891709,0.04,IN_VEHICLE
1557278891709,0.02,UNKNOWN
1557278891709,0.01,ON_BICYCLE
1557278908559,0.31,UNKNOWN
1557278908559,0.16,STILL
1557278908559,0.15,ON_FOOT
1557278908559,0.15,WALKING
1557278908559,0.12,IN_VEHICLE
1557278908559,0.08,ON_BICYCLE
1557278908559,0.08,RUNNING
1557278925636,0.4,UNKNOWN
1557278925636,0.1,IN_VEHICLE
1557278925636,0.1,ON_BICYCLE
1557278925636,0.1,ON_FOOT
1557278925636,0.1,STILL
1557278925636,0.1,WALKING
1557278925636,0.1,RUNNING
1557278946198,0.4,ON_FOOT
1557278946198,0.4,WALKING
1557278946198,0.25,UNKNOWN
1557278946198,0.08,IN_VEHICLE
1557278946198,0.08,STILL
1557278946198,0.06,ON_BICYCLE
1557278946198,0.06,RUNNING
1557278962806,0.21,STILL
1557278962806,0.21,UNKNOWN
1557278962806,0.17,IN_VEHICLE
1557278962806,0.17,ON_FOOT
1557278962806,0.17,WALKING
1557278962806,0.07,ON_BICYCLE
1557278962806,0.05,RUNNING
1557278967312,0.36,STILL
1557278967312,0.23,IN_VEHICLE
1557278967312,0.2,ON_FOOT
1557278967312,0.2,WALKING
1557278967312,0.04,ON_BICYCLE
1557278967312,0.03,UNKNOWN
1557278979354,0.91,ON_FOOT
1557278979354,0.91,WALKING
1557278979354,0.03,STILL
1557278979354,0.03,UNKNOWN
1557278979354,0.01,IN_VEHICLE
1557278979354,0.01,ON_BICYCLE
1557278979354,0.0,RUNNING
1557278983055,0.96,ON_FOOT
1557278983055,0.96,WALKING
1557278983055,0.03,UNKNOWN
1557278983055,0.01,STILL
1557278986628,0.94,ON_FOOT
1557278986628,0.94,WALKING
1557278986628,0.02,STILL
1557278986628,0.01,IN_VEHICLE
1557278986628,0.01,ON_BICYCLE
1557278986628,0.01,UNKNOWN
1557278991123,0.86,ON_FOOT
1557278991123,0.86,WALKING
1557278991123,0.07,STILL
1557278991123,0.03,UNKNOWN
1557278991123,0.02,IN_VEHICLE
1557278991123,0.01,ON_BICYCLE
1557278995656,1.0,TILTING
1557279000188,0.54,ON_FOOT
1557279000188,0.54,WALKING
1557279000188,0.21,UNKNOWN
1557279000188,0.05,IN_VEHICLE
1557279000188,0.05,ON_BICYCLE
1557279000188,0.05,STILL
1557279000188,0.05,RUNNING
1557279013641,1.0,TILTING
1557279027094,0.32,STILL
1557279027094,0.25,ON_BICYCLE
1557279027094,0.12,IN_VEHICLE
1557279027094,0.12,UNKNOWN
1557279027094,0.11,ON_FOOT
1557279027094,0.11,WALKING
1557279027094,0.03,RUNNING
1557279040989,0.57,STILL
1557279040989,0.14,IN_VEHICLE
1557279040989,0.11,ON_FOOT
1557279040989,0.11,WALKING
1557279040989,0.05,ON_BICYCLE
1557279040989,0.03,UNKNOWN
1557279054864,0.41,STILL
1557279054864,0.31,IN_VEHICLE
1557279054864,0.13,ON_FOOT
1557279054864,0.13,WALKING
1557279054864,0.02,ON_BICYCLE
1557279054864,0.02,UNKNOWN
1557279068725,1.0,STILL
1557279082580,0.61,STILL
1557279082580,0.26,IN_VEHICLE
1557279082580,0.05,ON_FOOT
1557279082580,0.05,WALKING
1557279082580,0.03,UNKNOWN
1557279082580,0.01,ON_BICYCLE
1557279096467,1.0,STILL
1557279110315,0.57,STILL
1557279110315,0.17,IN_VEHICLE
1557279110315,0.15,ON_FOOT
1557279110315,0.15,WALKING
1557279110315,0.02,ON_BICYCLE
1557279110315,0.02,UNKNOWN
1557279124188,0.81,STILL
1557279124188,0.1,IN_VEHICLE
1557279124188,0.06,ON_FOOT
1557279124188,0.06,WALKING
1557279124188,0.02,UNKNOWN
1557279138059,1.0,STILL
1557279151888,1.0,STILL
1557279165726,1.0,STILL
1557279179574,1.0,STILL
1557279193409,0.85,STILL
1557279193409,0.06,ON_FOOT
1557279193409,0.06,WALKING
1557279193409,0.05,IN_VEHICLE
1557279193409,0.01,UNKNOWN
1557279207233,1.0,STILL
1557279221047,0.7,STILL
1557279221047,0.17,IN_VEHICLE
1557279221047,0.06,ON_FOOT
1557279221047,0.06,WALKING
1557279221047,0.03,UNKNOWN
1557279221047,0.01,ON_BICYCLE
1557279234890,0.61,STILL
1557279234890,0.25,IN_VEHICLE
1557279234890,0.04,ON_FOOT
1557279234890,0.04,WALKING
1557279234890,0.02,UNKNOWN
1557279234890,0.01,ON_BICYCLE
1557279248820,1.0,STILL
1557279262647,1.0,STILL
1557279276497,0.86,STILL
1557279276497,0.05,ON_FOOT
1557279276497,0.05,WALKING
1557279276497,0.03,IN_VEHICLE
1557279276497,0.02,UNKNOWN
1557279276497,0.01,ON_BICYCLE
1557279291323,1.0,STILL
1557279302454,0.81,STILL
1557279302454,0.08,IN_VEHICLE
1557279302454,0.05,ON_FOOT
1557279302454,0.05,WALKING
1557279302454,0.02,UNKNOWN
1557279302454,0.01,ON_BICYCLE
1557279316374,1.0,STILL
1557279330236,1.0,STILL
1557279348583,0.47,STILL
1557279348583,0.21,UNKNOWN
1557279348583,0.11,ON_FOOT
1557279348583,0.11,WALKING
1557279348583,0.06,IN_VEHICLE
1557279348583,0.06,ON_BICYCLE
1557279348583,0.05,RUNNING
1557279362420,1.0,STILL
1557279376533,1.0,STILL
1557279390388,1.0,STILL
1557279404232,1.0,STILL
1557279418064,1.0,STILL
1557279431909,1.0,STILL
1557279445795,1.0,STILL
1557279459642,1.0,STILL
1557279473494,1.0,STILL
1557279487355,0.76,STILL
1557279487355,0.19,IN_VEHICLE
1557279487355,0.03,ON_FOOT
1557279487355,0.03,WALKING
1557279487355,0.02,UNKNOWN
1557279501184,1.0,STILL
1557279515022,1.0,STILL
1557279528845,1.0,STILL
1557279543499,1.0,STILL
1557279557365,1.0,STILL
1557280993452,1.0,TILTING
1557282429539,0.6,STILL
1557282429539,0.23,IN_VEHICLE
1557282429539,0.03,ON_FOOT
1557282429539,0.03,WALKING
1557282429539,0.02,UNKNOWN
1557282429539,0.01,ON_BICYCLE
1557282444161,1.0,TILTING
1557282458783,0.94,ON_FOOT
1557282458783,0.94,WALKING
1557282458783,0.02,STILL
1557282458783,0.01,IN_VEHICLE
1557282458783,0.01,ON_BICYCLE
1557282458783,0.01,UNKNOWN
1557282458783,0.0,RUNNING
1557282472084,1.0,TILTING
1557282485384,0.31,UNKNOWN
1557282485384,0.17,STILL
1557282485384,0.15,IN_VEHICLE
1557282485384,0.11,ON_FOOT
1557282485384,0.11,WALKING
1557282485384,0.08,ON_BICYCLE
1557282485384,0.08,RUNNING
1557282512823,0.31,UNKNOWN
1557282512823,0.2,STILL
1557282512823,0.13,IN_VEHICLE
1557282512823,0.12,ON_FOOT
1557282512823,0.12,WALKING
1557282512823,0.08,ON_BICYCLE
1557282512823,0.08,RUNNING
1557282535469,0.83,ON_FOOT
1557282535469,0.83,WALKING
1557282535469,0.05,STILL
1557282535469,0.04,IN_VEHICLE
1557282535469,0.02,ON_BICYCLE
1557282535469,0.02,UNKNOWN
1557282535469,0.01,RUNNING
1557282541779,1.0,TILTING
1557282548089,0.37,ON_FOOT
1557282548089,0.37,WALKING
1557282548089,0.27,UNKNOWN
1557282548089,0.09,RUNNING
1557282548089,0.07,IN_VEHICLE
1557282548089,0.07,ON_BICYCLE
1557282548089,0.07,STILL
1557282553777,1.0,TILTING
1557282559465,0.99,ON_FOOT
1557282559465,0.99,WALKING
1557282559465,0.01,UNKNOWN
1557282569613,0.98,ON_FOOT
1557282569613,0.98,WALKING
1557282569613,0.01,STILL
1557282569613,0.01,UNKNOWN
1557282583476,1.0,ON_FOOT
1557282583476,1.0,WALKING
1557282597328,0.99,ON_FOOT
1557282597328,0.99,WALKING
1557282597328,0.01,UNKNOWN
1557282611173,0.99,ON_FOOT
1557282611173,0.99,WALKING
1557282611173,0.01,UNKNOWN
1557282625075,1.0,ON_FOOT
1557282625075,1.0,WALKING
1557282638889,0.98,ON_FOOT
1557282638889,0.98,WALKING
1557282638889,0.01,STILL
1557282638889,0.01,UNKNOWN
1557282652727,0.99,ON_FOOT
1557282652727,0.99,WALKING
1557282652727,0.01,UNKNOWN
1557282668130,0.89,ON_FOOT
1557282668130,0.89,WALKING
1557282668130,0.04,ON_BICYCLE
1557282668130,0.04,STILL
1557282668130,0.01,IN_VEHICLE
1557282668130,0.01,UNKNOWN
1557282681722,0.53,ON_FOOT
1557282681722,0.53,WALKING
1557282681722,0.21,UNKNOWN
1557282681722,0.06,ON_BICYCLE
1557282681722,0.06,STILL
1557282681722,0.05,IN_VEHICLE
1557282681722,0.05,RUNNING
1557282693403,0.97,ON_FOOT
1557282693403,0.97,WALKING
1557282693403,0.02,UNKNOWN
1557282693403,0.01,STILL
1557282703526,0.97,ON_FOOT
1557282703526,0.97,WALKING
1557282703526,0.01,IN_VEHICLE
1557282703526,0.01,STILL
1557282703526,0.01,UNKNOWN
1557282717332,0.93,ON_FOOT
1557282717332,0.93,WALKING
1557282717332,0.03,UNKNOWN
1557282717332,0.02,STILL
1557282717332,0.01,IN_VEHICLE
1557282717332,0.01,RUNNING
1557282731010,0.97,ON_FOOT
1557282731010,0.97,WALKING
1557282731010,0.02,UNKNOWN
1557282731010,0.01,IN_VEHICLE
1557282753026,0.53,STILL
1557282753026,0.34,ON_FOOT
1557282753026,0.34,WALKING
1557282753026,0.04,ON_BICYCLE
1557282753026,0.03,IN_VEHICLE
1557282753026,0.02,UNKNOWN
1557282753026,0.02,RUNNING
1557282771374,0.35,STILL
1557282771374,0.21,UNKNOWN
1557282771374,0.2,ON_FOOT
1557282771374,0.2,WALKING
1557282771374,0.07,ON_BICYCLE
1557282771374,0.07,RUNNING
1557282771374,0.06,IN_VEHICLE
1557282794284,0.27,STILL
1557282794284,0.27,UNKNOWN
1557282794284,0.15,ON_FOOT
1557282794284,0.15,WALKING
1557282794284,0.09,IN_VEHICLE
1557282794284,0.08,ON_BICYCLE
1557282794284,0.07,RUNNING
1557282808146,0.71,STILL
1557282808146,0.23,ON_FOOT
1557282808146,0.23,WALKING
1557282808146,0.02,ON_BICYCLE
1557282808146,0.02,UNKNOWN
1557282808146,0.01,IN_VEHICLE
1557282821993,0.51,STILL
1557282821993,0.31,ON_FOOT
1557282821993,0.31,WALKING
1557282821993,0.06,ON_BICYCLE
1557282821993,0.05,IN_VEHICLE
1557282821993,0.03,RUNNING
1557282821993,0.02,UNKNOWN
1557282835852,0.54,STILL
1557282835852,0.24,ON_FOOT
1557282835852,0.24,WALKING
1557282835852,0.12,IN_VEHICLE
1557282835852,0.05,ON_BICYCLE
1557282835852,0.01,UNKNOWN
1557282835852,0.01,RUNNING
1557282858733,0.9,ON_FOOT
1557282858733,0.9,WALKING
1557282858733,0.03,IN_VEHICLE
1557282858733,0.03,STILL
1557282858733,0.02,UNKNOWN
1557282858733,0.01,ON_BICYCLE
1557282858733,0.0,RUNNING
1557282871761,1.0,TILTING
1557282884788,0.37,STILL
1557282884788,0.26,ON_FOOT
1557282884788,0.26,WALKING
1557282884788,0.13,IN_VEHICLE
1557282884788,0.12,UNKNOWN
1557282884788,0.04,ON_BICYCLE
1557282884788,0.03,RUNNING
1557282892878,0.34,STILL
1557282892878,0.22,UNKNOWN
1557282892878,0.13,ON_FOOT
1557282892878,0.13,WALKING
1557282892878,0.11,IN_VEHICLE
1557282892878,0.08,ON_BICYCLE
1557282892878,0.05,RUNNING
1557282906735,1.0,STILL
1557282920608,1.0,STILL
1557282934451,1.0,STILL
1557282948262,1.0,STILL
1557282962104,1.0,STILL
1557282975944,0.98,STILL
1557282975944,0.01,ON_BICYCLE
1557282975944,0.01,UNKNOWN
1557282989834,1.0,STILL
1557283003652,1.0,STILL
1557283017493,1.0,STILL
1557283031356,1.0,STILL
1557283045201,1.0,STILL
1557283059041,1.0,STILL
1557283072889,1.0,STILL
1557283086738,1.0,STILL
1557283100590,1.0,STILL
1557283114435,1.0,STILL
1557283128264,1.0,STILL
1557283142102,1.0,STILL
1557283156040,1.0,STILL
1557283169870,1.0,STILL
1557283183715,1.0,STILL
1557283197574,1.0,STILL
1557283211420,1.0,STILL
1557283225268,1.0,STILL
1557283239099,1.0,STILL
1557283252922,1.0,STILL
1557283266743,1.0,STILL
1557283280579,1.0,STILL
1557283294450,1.0,STILL
1557283308279,1.0,STILL
1557283323501,1.0,STILL
1557283337347,1.0,STILL
1557283351202,1.0,STILL
1557283365063,1.0,STILL
1557283378903,1.0,STILL
1557283392806,1.0,STILL
1557283541250,1.0,TILTING
1557283689693,0.27,UNKNOWN
1557283689693,0.23,STILL
1557283689693,0.15,ON_FOOT
1557283689693,0.15,WALKING
1557283689693,0.12,IN_VEHICLE
1557283689693,0.08,ON_BICYCLE
1557283689693,0.07,RUNNING
1557283708988,0.57,STILL
1557283708988,0.29,ON_FOOT
1557283708988,0.29,WALKING
1557283708988,0.04,IN_VEHICLE
1557283708988,0.04,ON_BICYCLE
1557283708988,0.03,RUNNING
1557283708988,0.01,UNKNOWN
1557283727339,0.26,STILL
1557283727339,0.21,ON_FOOT
1557283727339,0.21,UNKNOWN
1557283727339,0.21,WALKING
1557283727339,0.11,IN_VEHICLE
1557283727339,0.08,ON_BICYCLE
1557283727339,0.08,RUNNING
1557283750185,0.9,ON_FOOT
1557283750185,0.9,WALKING
1557283750185,0.04,RUNNING
1557283750185,0.02,STILL
1557283750185,0.02,UNKNOWN
1557283750185,0.01,IN_VEHICLE
1557283750185,0.0,ON_BICYCLE
1557283763925,0.96,ON_FOOT
1557283763925,0.96,WALKING
1557283763925,0.02,UNKNOWN
1557283763925,0.01,ON_BICYCLE
1557283763925,0.01,RUNNING
1557283773965,0.95,ON_FOOT
1557283773965,0.95,WALKING
1557283773965,0.04,RUNNING
1557283773965,0.01,UNKNOWN
